Contrastive loss: 0.2767741084098816 | Regression loss: 1.4094126224517822
Contrastive loss: 0.2186279296875 | Regression loss: 0.26922956109046936
Contrastive loss: 0.13330078125 | Regression loss: 1.3326704502105713
Contrastive loss: 0.119873046875 | Regression loss: 1.2369487285614014
Contrastive loss: 0.1411539763212204 | Regression loss: 0.6747130155563354
Contrastive loss: 0.2313639372587204 | Regression loss: 0.6082947254180908
Contrastive loss: 0.1275227963924408 | Regression loss: 1.202164888381958
Contrastive loss: 0.1546224057674408 | Regression loss: 0.5405012369155884
Contrastive loss: 0.16650390625 | Regression loss: 1.2329696416854858
Contrastive loss: 0.0673421248793602 | Regression loss: 1.1454983949661255
Contrastive loss: 0.1019694060087204 | Regression loss: 0.9176818132400513
Contrastive loss: 0.2495524138212204 | Regression loss: 0.3772314190864563
Contrastive loss: 0.1320393979549408 | Regression loss: 1.5288188457489014
Contrastive loss: 0.1295979917049408 | Regression loss: 1.3742079734802246
Contrastive loss: 0.2389322966337204 | Regression loss: 2.335597515106201
Contrastive loss: 0.019287109375 | Regression loss: 0.9308910965919495
Contrastive loss: 0.1170247420668602 | Regression loss: 0.830665111541748
Contrastive loss: 0.1230061873793602 | Regression loss: 1.2521917819976807
Contrastive loss: 0.1435140073299408 | Regression loss: 0.25072360038757324
Contrastive loss: 0.0810953825712204 | Regression loss: 1.148598074913025
Contrastive loss: 0.0931396484375 | Regression loss: 0.7217096090316772
Contrastive loss: 0.0685221403837204 | Regression loss: 1.1412135362625122
Contrastive loss: 0.2204996794462204 | Regression loss: 2.402367353439331
